326318631011106816	positive	könnt ihr mir für acht Leute einen Tisch auf den Namen René für morgen reservieren ? %PosSmiley	können ihr ich für acht Leute eine Tisch auf die Name René für morgen reservieren ? %PosSmiley	VMFIN PPER PRF APPR CARD NN ART NN APPR ART NN NN APPR ADV VVINF $. ITJ	0/-- 1/SB 15/DA 15/MO 6/NK 4/NK 8/NK 15/OA 8/MNR 11/NK 9/NK 11/NK 15/MO 13/NK 1/OC 15/-- 15/NK	pers=3|num=sg|tense=pres|mood=ind case=dat|gender=fem|num=sg|pers=3 case=dat|*=True|num=sg|pers=1 _ _ case=acc|*=True|num=pl case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ _ _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
323812686104256512	positive	In der Sonne aufm Balkon sitzen &amp; Naked Heat lesen %PosSmiley	in die Sonne aufm Balkon sitzen &amp; Naked Heat lesen %PosSmiley	APPR ART NN NE NN VVFIN $( NE NN VVFIN ITJ	17/MO 14/NK 12/NK 16/PNC 14/NK 11/-- 17/-- 20/PNC 21/SB 17/CJ 21/DM	_ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg *=True case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind _ *=True *=True pers=3|num=pl|tense=pres|mood=ind EmoExpression::markable_19::EmoExpression=True|EmoExpression::markable_19::Uncertain=false|EmoExpression::markable_19::Intensity=medium|EmoExpression::markable_19::Sarcasm=false|EmoExpression::markable_19::SubjectiveFact=false|EmoExpression::markable_19::Polarity=positive
321518849050697728	positive	Dem tatsächlichen Burgherren über die Schulter geschaut . Jetzt kommt Frühstück %PosSmiley %Link	die tatsächlich Burgherr über die Schulter schauen . jetzt kommen Frühstück %PosSmiley %Link	ART ADJA NN APPR ART NN VVPP $. ADV VVFIN NN ITJ XY	14/NK 14/NK 18/DA 18/MO 17/NK 15/NK 11/-- 18/-- 10/MO 8/-- 10/SB 11/NK 11/NK	case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=dat|gender=masc|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|EmoExpression::markable_20::Uncertain=false|gender=neut|EmoExpression::markable_20::Sarcasm=false|EmoExpression::markable_20::EmoExpression=True|num=sg|EmoExpression::markable_20::Intensity=medium|EmoExpression::markable_20::SubjectiveFact=false|EmoExpression::markable_20::Polarity=positive case=nom|gender=neut|num=sg
323543901384359936	positive	Nein , ich erwarte KEINE erotischen Inhalte von Dir ! Ich bleibe ... wenn ich darf ... %PosSmiley	Nein , ich erwarten keine erotisch Inhalt von du ! ich bleiben ... wenn ich dürfen ... %PosSmiley	NN $, PPER VVFIN PIAT ADJA NN APPR PPER $. PPER VVFIN $. KOUS PPER VMFIN $. ITJ	17/DM 14/-- 17/SB 13/-- 20/NK 20/NK 17/OA 17/MO 21/NK 22/-- 12/SB 10/-- 12/-- 16/CP 16/SB 13/-- 16/-- 16/DM	_ _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg case=acc|gender=neut|num=pl|pos=True case=acc|gender=neut|num=pl _ case=dat|*=True|num=sg|pers=2 _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ EmoExpression::markable_21::EmoExpression=True|EmoExpression::markable_21::SubjectiveFact=false|EmoExpression::markable_21::Uncertain=false|EmoExpression::markable_21::Polarity=positive|EmoExpression::markable_21::Sarcasm=false|EmoExpression::markable_21::Intensity=medium
325915223506698240	negative	weil die 4.  Gibt es noch nicht auf deutsch %NegSmiley	weil die @card@ geben es noch nicht auf deutsch %NegSmiley	KOUS ART CARD VVFIN PPER ADV PTKNEG APPR ADJD ITJ	22/MO 21/NK 19/NK 18/-- 22/EP 25/MO 22/NG 22/MO 26/NK 26/MO	_ case=nom|*=True|num=pl _ mood=ind|Sentiment::markable_22::Intensity=medium|Target::markable_24::Anaphref=empty|Sentiment::markable_22::Sentiment=True|pers=3|num=sg|tense=pres|Target::markable_24::Target=True|Sentiment::markable_22::Sarcasm=false|Target::markable_24::Preferred=true|Sentiment::markable_22::Polarity=negative case=nom|pers=3|num=sg|Target::markable_24::Target=True|gender=neut|Sentiment::markable_22::Sentiment=True Target::markable_24::Target=True|Sentiment::markable_22::Sentiment=True Target::markable_24::Target=True|Sentiment::markable_22::Sentiment=True Target::markable_24::Target=True|Sentiment::markable_22::Sentiment=True Sentiment::markable_22::Sentiment=True|pos=True|Target::markable_24::Target=True EmoExpression::markable_23::SubjectiveFact=false|EmoExpression::markable_23::Intensity=medium|EmoExpression::markable_23::EmoExpression=True|EmoExpression::markable_23::Polarity=negative|EmoExpression::markable_23::Sarcasm=false|EmoExpression::markable_23::Uncertain=false|Sentiment::markable_22::Sentiment=True
324618454026031104	positive	Haiheel kommt von Hai , also mindestens Flossenlänge %PosSmiley	Haiheel kommen von Hai , also mindestens Flossenlänge %PosSmiley	NN VVFIN APPR NN $, ADV ADV NN ITJ	12/SB 10/-- 12/MO 13/NK 14/-- 18/MO 18/MO 14/APP 18/NK	case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=fem|num=sg _ _ _ case=nom|gender=masc|num=pl EmoExpression::markable_25::Intensity=medium|EmoExpression::markable_25::Polarity=positive|EmoExpression::markable_25::Sarcasm=false|EmoExpression::markable_25::SubjectiveFact=false|EmoExpression::markable_25::Uncertain=false|EmoExpression::markable_25::EmoExpression=True
326661918511226880	positive	Wenn ihr wollt kann ich das machen . Und wenn ich den Text weiterverwenden darf ... %PosSmiley Grüsse Bernhard	wenn ihr wollen können ich die machen . und wenn ich die Text weiterverwenden dürfen ... %PosSmiley Gruß Bernhard	KOUS PPER VMFIN VMFIN PPER PDS VVINF $. KON KOUS PPER ART NN VVINF VMFIN $. ITJ NN NE	12/CP 12/SB 13/MO 9/-- 13/SB 16/OA 13/OC 16/-- 15/JU 15/CP 15/SB 13/NK 14/OA 15/OC 8/-- 15/-- 15/DM 17/-- 18/NK	_ case=dat|gender=fem|num=sg|pers=3 pers=2|num=pl|tense=pres|mood=ind pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=neut|num=sg _ _ _ _ case=nom|*=True|num=sg|pers=1 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ EmoExpression::markable_26::Sarcasm=false|EmoExpression::markable_26::EmoExpression=True|EmoExpression::markable_26::Uncertain=false|EmoExpression::markable_26::Intensity=medium|EmoExpression::markable_26::SubjectiveFact=false|EmoExpression::markable_26::Polarity=positive case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
323528215874392066	neutral	Ich sehe dich ! %PosSmiley %PosSmiley ich warte auf den Tag an dem du realisierst dass ich existiere ♥ %NegSmiley	ich sehen du ! %PosSmiley %PosSmiley ich warten auf die Tag an die du realisieren dass ich existieren ♥ %NegSmiley	PPER VVFIN PPER $. ITJ ITJ PPER VVFIN APPR ART NN APPR ART PPER VVFIN KOUS PPER VVFIN ADJA ITJ	21/SB 19/-- 21/OA 22/-- 25/NK 22/NK 8/SB 6/-- 8/OP 11/NK 9/NK 11/MNR 19/NK 15/DA 19/DH 18/CP 18/SB 15/MO 12/NK 19/NK	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|*=True|num=sg|pers=2 _ _ _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=2|num=sg|tense=pres|mood=ind _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|EmoExpression::markable_29::Uncertain=false|EmoExpression::markable_29::Intensity=medium|EmoExpression::markable_29::EmoExpression=True|pers=1|num=sg|EmoExpression::markable_29::Polarity=positive|EmoExpression::markable_29::Sarcasm=false|EmoExpression::markable_29::SubjectiveFact=false EmoExpression::markable_30::EmoExpression=True|EmoExpression::markable_30::Uncertain=false|EmoExpression::markable_30::Intensity=medium|EmoExpression::markable_30::SubjectiveFact=false|EmoExpression::markable_30::Polarity=negative|EmoExpression::markable_30::Sarcasm=false
322401556613984257	negative	Seufz ich muss noch mehr putzen %NegSmiley	seufzen ich müssen noch mehr putzen %NegSmiley	VVIMP PPER VMFIN ADV ADV VVFIN ITJ	23/NK 23/SB 20/-- 25/MO 26/MO 23/OC 26/DM	EmoExpression::markable_100500123::Uncertain=false|EmoExpression::markable_100500123::Intensity=medium|Sentiment::markable_100500121::Sentiment=True|mood=subj|Sentiment::markable_100500121::Polarity=negative|EmoExpression::markable_100500123::Polarity=negative|Sentiment::markable_100500121::Intensity=medium|EmoExpression::markable_100500123::EmoExpression=True|pers=1|num=sg|tense=past|EmoExpression::markable_100500123::SubjectiveFact=false|Sentiment::markable_100500121::Sarcasm=false|EmoExpression::markable_100500123::Sarcasm=false case=nom|Sentiment::markable_100500121::Sentiment=True|*=True|Target::markable_100500122::Anaphref=empty|pers=1|Source::markable_100500124::Anaphref=empty|num=sg|Source::markable_100500124::Source=True|Target::markable_100500122::Preferred=true|Target::markable_100500122::Target=True pers=1|num=sg|tense=pres|mood=ind|Sentiment::markable_100500121::Sentiment=True|Target::markable_100500122::Target=True Target::markable_100500122::Target=True|Sentiment::markable_100500121::Sentiment=True Target::markable_100500122::Target=True|Sentiment::markable_100500121::Sentiment=True Target::markable_100500122::Target=True|Sentiment::markable_100500121::Sentiment=True EmoExpression::markable_32::Intensity=medium|Sentiment::markable_100500121::Sentiment=True|EmoExpression::markable_32::Polarity=negative|EmoExpression::markable_32::Sarcasm=false|EmoExpression::markable_32::SubjectiveFact=false|EmoExpression::markable_32::Uncertain=false|EmoExpression::markable_32::EmoExpression=True
328503559777824768	positive	ik weet niet wie je bent maar neuhh %PosSmiley	ik weet niet wie je bent maar neuhh %PosSmiley	ADJA NN VVFIN KOKOM ADV ADJD NN ADJA ITJ	9/NK 10/OA 7/-- 13/CM 13/MO 10/MO 10/OA 14/NK 14/NK	_ case=acc|gender=neut|num=sg _ _ _ pos=True case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|EmoExpression::markable_34::SubjectiveFact=false|gender=masc|EmoExpression::markable_34::Uncertain=false|EmoExpression::markable_34::Intensity=medium|num=sg|EmoExpression::markable_34::EmoExpression=True|EmoExpression::markable_34::Polarity=positive|EmoExpression::markable_34::Sarcasm=false
328082737716133888	positive	was steht denn zur Option ? %PosSmiley	was stehen denn zu Option ? %PosSmiley	PIS VVFIN ADV APPRART NN $. ITJ	11/SB 9/-- 11/MO 11/MO 13/NK 14/-- 11/DM	case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ EmoExpression::markable_35::Uncertain=false|EmoExpression::markable_35::Intensity=medium|EmoExpression::markable_35::Sarcasm=false|EmoExpression::markable_35::SubjectiveFact=false|EmoExpression::markable_35::EmoExpression=True|EmoExpression::markable_35::Polarity=positive
321951710803283969	positive	Nö %PosSmiley 2:1 für die Bayern und nicht weil ich das so will ...	Nö %PosSmiley 2:1 für die Bayern und nicht weil ich die so wollen ...	NE ITJ CARD APPR ART NE KON PTKNEG KOUS PPER PDS ADV VMFIN $.	20/SB 20/DM 9/NK 20/CJ 13/NK 11/NK 20/CD 20/NG 20/CP 20/SB 20/OA 20/MO 7/-- 14/CJ	case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_36::EmoExpression=True|gender=masc|EmoExpression::markable_36::Intensity=medium|num=sg|EmoExpression::markable_36::SubjectiveFact=false|EmoExpression::markable_36::Uncertain=false|EmoExpression::markable_36::Polarity=positive|EmoExpression::markable_36::Sarcasm=false _ _ case=acc|gender=masc|num=pl case=acc|gender=masc|num=pl _ _ _ case=nom|*=True|num=sg|pers=1 case=acc|gender=neut|num=sg _ pers=3|num=sg|tense=pres|mood=ind _
320256262539452417	positive	ersten 3 liker 10  likes %PosSmiley ?? - habe bock bei Leuten ein Herz zu posten , wundert euch nicht Haha ...	erst 3 liker @card@ likes %PosSmiley ?? - haben bocken bei Leute eine Herz zu posten , wundern ihr nicht Haha ...	ADJA CARD NN CARD ADJA ITJ ADJD $( VAFIN VVIMP APPR NN ART NN PTKZU VVINF $, VVFIN PPER PTKNEG NE $.	16/MO 17/NK 19/AMS 17/NK 14/-- 21/DM 19/PD 9/-- 18/OC 16/MO 16/MO 11/NK 14/NK 16/OA 16/PM 9/OC 16/-- 7/-- 18/SB 18/NG 18/SB 21/--	_ _ case=gen|EmoExpression::markable_100500186::SubjectiveFact=false|gender=masc|EmoExpression::markable_100500186::Intensity=medium|num=pl|EmoExpression::markable_100500186::EmoExpression=True|EmoExpression::markable_100500186::Uncertain=false|EmoExpression::markable_100500186::Polarity=positive|EmoExpression::markable_100500186::Sarcasm=false _ case=acc|EmoExpression::markable_100500185::SubjectiveFact=false|gender=neut|pos=True|EmoExpression::markable_100500185::Uncertain=false|EmoExpression::markable_100500185::Intensity=medium|num=sg|EmoExpression::markable_100500185::Sarcasm=false|EmoExpression::markable_100500185::Polarity=positive|EmoExpression::markable_100500185::EmoExpression=True case=acc|EmoExpression::markable_37::Uncertain=false|gender=neut|EmoExpression::markable_37::Sarcasm=false|EmoExpression::markable_37::EmoExpression=True|num=sg|EmoExpression::markable_37::Intensity=medium|EmoExpression::markable_37::SubjectiveFact=false|EmoExpression::markable_37::Polarity=positive pos=True _ pers=3|num=sg|tense=pres|mood=subj case=acc|pers=3|num=sg _ case=dat|*=True|num=pl case=acc|gender=neut|num=sg case=acc|gender=neut|EmoExpression::markable_100500187::Sarcasm=false|EmoExpression::markable_100500187::EmoExpression=True|EmoExpression::markable_100500187::Intensity=medium|EmoExpression::markable_100500187::Uncertain=false|num=sg|EmoExpression::markable_100500187::SubjectiveFact=false|EmoExpression::markable_100500187::Polarity=positive _ _ _ pers=3|num=sg|tense=pres|mood=ind case=acc|*=True|num=pl|pers=2 _ case=nom|gender=masc|num=sg _
322782364994531328	negative	Mein Bauch mag mich nicht weil ich Käse gegessen habe %PosSmiley	mein Bauch mögen ich nicht weil ich Käse essen haben %PosSmiley	PPOSAT NN VMFIN PPER PTKNEG KOUS PPER NN VVPP VAFIN ITJ	24/NK 25/SB 22/-- 25/SB 25/NG 32/CP 32/SB 31/OA 32/OC 25/MO 32/NK	case=nom|Sentiment::markable_39::Sentiment=True|Sentiment::markable_39::Sarcasm=false|Sentiment::markable_39::Polarity=negative|gender=masc|Source::markable_40::Anaphref=empty|Source::markable_40::Source=True|num=sg|Sentiment::markable_39::Intensity=medium case=nom|gender=masc|num=sg|Sentiment::markable_39::Sentiment=True|Source::markable_40::Source=True EmoExpression::markable_41::EmoExpression=True|EmoExpression::markable_41::Uncertain=false|Sentiment::markable_39::Sentiment=True|EmoExpression::markable_41::Intensity=medium|mood=ind|EmoExpression::markable_41::Polarity=positive|EmoExpression::markable_41::Sarcasm=false|pers=3|num=sg|tense=pres|EmoExpression::markable_41::SubjectiveFact=false case=acc|Sentiment::markable_39::Sentiment=True|*=True|Target::markable_42::Anaphref=empty|pers=1|num=sg|Target::markable_42::Target=True|Target::markable_42::Preferred=true Negation::markable_43::Negation=True|Sentiment::markable_39::Sentiment=True|Negation::markable_43::EmoExpressionRef=empty Sentiment::markable_39::Sentiment=True case=nom|*=True|num=sg|Sentiment::markable_39::Sentiment=True|pers=1 pers=1|num=sg|tense=pres|mood=ind|Sentiment::markable_39::Sentiment=True Sentiment::markable_39::Sentiment=True pers=3|num=sg|tense=pres|mood=subj|Sentiment::markable_39::Sentiment=True EmoExpression::markable_38::Polarity=positive|EmoExpression::markable_38::Sarcasm=false|Sentiment::markable_39::Sentiment=True|EmoExpression::markable_38::EmoExpression=True|EmoExpression::markable_38::SubjectiveFact=false|EmoExpression::markable_38::Uncertain=false|EmoExpression::markable_38::Intensity=medium
