328109749264596992	positive	Pack den Koffer und komm ' %PosSmiley ( " Bottom Bay , Barbados	Pack die Koffer und kommen ' %PosSmiley ( " Bottom Bay , Barbados	NN ART NN KON VVIMP $( ITJ $( $( NE NE $, NN	0/-- 3/NK 1/OA 1/CD 4/CJ 4/-- 11/NK 7/-- 8/-- 11/PNC 4/CJ 11/-- 1/CJ	case=nom|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=2|num=sg|mood=imp _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium _ EmoExpression::markable_100500139::EmoExpression=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=gen|*=True|num=sg
328174534068948993	neutral	welch Irrglaube und du glaubst es doch auch nicht , gib es zu %PosSmiley	welche Irrglaube und du glauben es doch auch nicht , geben es zu %PosSmiley	PIAT NN KON PPER VVFIN PPER ADV ADV PTKNEG $, VVIMP PPER PTKVZ ITJ	17/NK 20/SB 17/CD 18/CJ 15/-- 20/OA 20/MO 20/MO 20/NG 24/-- 20/CJ 26/OA 26/SVP 28/NK	*=True case=nom|EmoExpression::markable_100500147::SubjectiveFact=false|EmoExpression::markable_100500147::Intensity=weak|gender=masc|EmoExpression::markable_100500147::Sarcasm=false|num=pl|EmoExpression::markable_100500147::Polarity=negative|EmoExpression::markable_100500147::EmoExpression=True|EmoExpression::markable_100500147::Uncertain=false _ case=nom|*=True|num=sg|pers=2 pers=3|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg|pers=3 _ _ _ _ pers=2|num=sg|mood=imp case=nom|gender=neut|num=sg|pers=3 _ EmoExpression::markable_18::EmoExpression=True|EmoExpression::markable_18::SubjectiveFact=false|EmoExpression::markable_18::Uncertain=false|EmoExpression::markable_18::Polarity=positive|EmoExpression::markable_18::Sarcasm=false|EmoExpression::markable_18::Intensity=medium
328231394021105664	positive	heey habe die mail losgeschickt ist sie angekommen %PosSmiley ?	heey haben die Mail losschicken sein sie ankommen %PosSmiley ?	NE VAFIN ART NE VVPP VAFIN PPER VVPP ITJ $.	16/SB 14/-- 18/NK 20/SB 20/OC 22/OC 20/SB 16/OC 18/NK 22/--	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=subj case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pers=3 _ EmoExpression::markable_19::EmoExpression=True|EmoExpression::markable_19::Uncertain=false|EmoExpression::markable_19::Intensity=medium|EmoExpression::markable_19::Sarcasm=false|EmoExpression::markable_19::SubjectiveFact=false|EmoExpression::markable_19::Polarity=positive _
328159637771804673	negative	Wil aber nicht alleine gehen %NegSmiley	Wil aber nicht alleine gehen %NegSmiley	NE ADV PTKNEG ADV VVFIN ITJ	15/SB 15/MO 14/NG 15/MO 10/-- 15/DM	case=nom|EmoExpression::markable_100500148::SubjectiveFact=false|*=True|EmoExpression::markable_100500148::Uncertain=false|EmoExpression::markable_100500148::Intensity=medium|num=sg|Sentiment::markable_20::Sentiment=True|Sentiment::markable_20::Sarcasm=false|Sentiment::markable_20::Polarity=negative|EmoExpression::markable_100500148::Polarity=positive|Sentiment::markable_20::Intensity=medium|EmoExpression::markable_100500148::Sarcasm=false|EmoExpression::markable_100500148::EmoExpression=True Sentiment::markable_20::Sentiment=True Negation::markable_100500149::EmoExpressionRef=emo-expression:markable_100500148|Negation::markable_100500149::Negation=True|Sentiment::markable_20::Sentiment=True Target::markable_22::Preferred=true|Target::markable_22::Target=True|Sentiment::markable_20::Sentiment=True|Target::markable_22::Anaphref=empty Sentiment::markable_20::Sentiment=True|Target::markable_22::Target=True Sentiment::markable_20::Sentiment=True|EmoExpression::markable_21::EmoExpression=True|EmoExpression::markable_21::Uncertain=false|EmoExpression::markable_21::SubjectiveFact=false|EmoExpression::markable_21::Polarity=negative|EmoExpression::markable_21::Sarcasm=false|EmoExpression::markable_21::Intensity=medium
328202641459003393	positive	Irgendwie doch lustig , wenn man in gelb - schwarz spielt und auch noch Hummels heisst ! %PosSmiley bvb	irgendwie doch lustig , wenn man in gelb - schwarz spielen und auch noch Hummels heißen ! %PosSmiley bvb	ADV ADV ADJD $, KOUS PIS APPR ADJD $( ADJD VVFIN KON ADV ADV NN VVFIN $. ITJ VVFIN	9/MO 9/MO 6/-- 9/-- 17/CP 17/SB 17/MO 13/NK 14/-- 17/MO 9/MO 17/CD 22/MO 22/MO 22/MO 18/CJ 22/-- 22/DM 18/--	Sentiment::markable_23::Sentiment=True|Sentiment::markable_23::Polarity=positive|Sentiment::markable_23::Sarcasm=false|Sentiment::markable_23::Intensity=medium Sentiment::markable_23::Sentiment=True EmoExpression::markable_24::Sarcasm=false|pos=True|EmoExpression::markable_24::Intensity=medium|EmoExpression::markable_24::Uncertain=false|Sentiment::markable_23::Sentiment=True|EmoExpression::markable_24::Polarity=positive|EmoExpression::markable_24::EmoExpression=True|EmoExpression::markable_24::SubjectiveFact=false Sentiment::markable_23::Sentiment=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True|Target::markable_25::Anaphref=empty|Target::markable_25::Preferred=true case=nom|*=True|num=sg|Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True|pos=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True|pos=True pers=3|Target::markable_25::Target=True|num=sg|tense=pres|mood=ind|Sentiment::markable_23::Sentiment=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True case=gen|gender=masc|num=sg|Sentiment::markable_23::Sentiment=True|Target::markable_25::Target=True pers=3|Target::markable_25::Target=True|num=sg|tense=pres|mood=ind|Sentiment::markable_23::Sentiment=True Sentiment::markable_23::Sentiment=True EmoExpression::markable_26::Sarcasm=false|EmoExpression::markable_26::EmoExpression=True|EmoExpression::markable_26::Uncertain=false|EmoExpression::markable_26::Intensity=medium|Sentiment::markable_23::Sentiment=True|EmoExpression::markable_26::SubjectiveFact=false|EmoExpression::markable_26::Polarity=positive _
328071109121564672	positive	Mhm %NegSmiley keine Ahnung Sorry %PosSmiley wms ? %PosSmiley	Mhm %NegSmiley keine Ahnung Sorry %PosSmiley wms ? %PosSmiley	NN ITJ PIAT NN NN ITJ NN $. ITJ	19/-- 26/NK 23/NK 26/CJ 23/NK 26/NK 20/NK 26/-- 8/NK	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|EmoExpression::markable_27::EmoExpression=True|EmoExpression::markable_27::Uncertain=false|num=sg|EmoExpression::markable_27::Intensity=medium|EmoExpression::markable_27::SubjectiveFact=false|EmoExpression::markable_27::Polarity=positive|EmoExpression::markable_27::Sarcasm=false case=nom|gender=fem|num=sg _ EmoExpression::markable_28::Intensity=medium|EmoExpression::markable_28::Sarcasm=false|EmoExpression::markable_28::SubjectiveFact=false|EmoExpression::markable_28::Polarity=positive|EmoExpression::markable_28::EmoExpression=True|EmoExpression::markable_28::Uncertain=false
322436814910668800	positive	Ich herze mein PC .. Lock .. Screen *-*	ich herzen mein PC .. locken .. Screen *-*	PPER VVFIN PPOSAT NN ADJA VVIMP ADJA NN XY	11/SB 9/-- 13/NK 11/OA 13/NK 11/MO 11/MO 7/-- 7/--	case=nom|pers=1|num=sg|Source::markable_100500152::Source=True|Source::markable_100500152::Anaphref=markable_100500151|Sentiment::markable_100500150::Sentiment=True|*=True Sentiment::markable_100500150::Sentiment=True|EmoExpression::markable_100500154::EmoExpression=True|EmoExpression::markable_100500154::Uncertain=false|mood=ind|EmoExpression::markable_100500154::Intensity=medium|EmoExpression::markable_100500154::Polarity=positive|pers=1|EmoExpression::markable_100500154::SubjectiveFact=false|num=sg|tense=pres|EmoExpression::markable_100500154::Sarcasm=false case=acc|Sentiment::markable_100500150::Sentiment=True|num=sg|Target::markable_100500153::Anaphref=empty|gender=neut|Target::markable_100500153::Preferred=true|Target::markable_100500153::Target=True case=acc|gender=neut|Sentiment::markable_100500150::Sentiment=True|num=sg|Target::markable_100500153::Target=True case=acc|Sentiment::markable_100500150::Sentiment=True|num=sg|gender=neut|pos=True|Target::markable_100500153::Target=True case=acc|gender=neut|Sentiment::markable_100500150::Sentiment=True|num=sg|Target::markable_100500153::Target=True case=acc|Sentiment::markable_100500150::Sentiment=True|num=sg|gender=neut|pos=True|Target::markable_100500153::Target=True case=nom|gender=fem|Sentiment::markable_100500150::Sentiment=True|num=pl|Target::markable_100500153::Target=True case=nom|Sentiment::markable_100500150::Sentiment=True|EmoExpression::markable_29::Intensity=medium|gender=fem|EmoExpression::markable_29::EmoExpression=True|EmoExpression::markable_29::Uncertain=false|num=pl|EmoExpression::markable_29::Polarity=positive|EmoExpression::markable_29::Sarcasm=false|EmoExpression::markable_29::SubjectiveFact=false
322437487144349697	positive	Kollegin ist natürlich auch auf Twitter - KLZCOdebrecht . ob sie jetzt auch zur Arbeit radelt ? %PosSmiley	Kollegin sein natürlich auch auf Twitter - %User . ob sie jetzt auch zu Arbeit radeln ? %PosSmiley	NN VAFIN ADV ADV APPR NN $( NE $. KOUS PPER ADV ADV APPRART NN VVFIN $. ITJ	11/SB 9/-- 11/MO 14/MO 11/MO 14/NK 15/-- 15/AG 17/-- 25/CP 25/SB 25/MO 23/MO 25/MO 23/NK 11/SB 25/-- 25/DM	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ case=acc|gender=neut|num=pl _ case=dat|gender=neut|num=sg _ _ case=nom|gender=fem|num=sg|pers=3 _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ EmoExpression::markable_30::EmoExpression=True|EmoExpression::markable_30::Uncertain=false|EmoExpression::markable_30::Intensity=medium|EmoExpression::markable_30::SubjectiveFact=false|EmoExpression::markable_30::Polarity=positive|EmoExpression::markable_30::Sarcasm=false
322391736980754432	negative	Habe : Pause ! Habe nicht : Zigaretten %NegSmiley	haben : Pause ! haben nicht : Zigarette %NegSmiley	VAFIN $. NN $. VAFIN PTKNEG $. NN ITJ	18/-- 19/-- 19/OA 21/-- 4/-- 5/NG 6/-- 5/OA 8/NK	_ _ case=acc|gender=fem|num=sg _ Target::markable_34::Target=True|Sentiment::markable_31::Intensity=medium|Target::markable_34::Anaphref=empty|Sentiment::markable_31::Polarity=negative|Sentiment::markable_31::Sentiment=True|Sentiment::markable_31::Sarcasm=false|Target::markable_34::Preferred=true Target::markable_34::Target=True|Sentiment::markable_31::Sentiment=True Target::markable_34::Target=True|Sentiment::markable_31::Sentiment=True case=acc|gender=fem|Target::markable_34::Target=True|num=pl|Sentiment::markable_31::Sentiment=True EmoExpression::markable_32::Intensity=medium|EmoExpression::markable_32::Polarity=negative|EmoExpression::markable_32::Sarcasm=false|EmoExpression::markable_32::SubjectiveFact=false|Sentiment::markable_31::Sentiment=True|EmoExpression::markable_32::Uncertain=false|EmoExpression::markable_32::EmoExpression=True
323903360795287552	positive	Und jetzt geht ' s weiter mit Life Unexpected - Plötzlich Familie %PosSmiley	und jetzt gehen ' s weiter mit Life Unexpected - plötzlich Familie %PosSmiley	KON ADV VVFIN $( NN ADV APPR NE NN $( ADJD NN ITJ	12/JU 12/MO 9/-- 12/-- 12/SB 12/SVP 12/MO 16/NK 17/PNC 18/-- 12/MO 12/SB 12/DM	_ _ pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=neut|num=sg|pers=3 _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ pos=True case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_35::Uncertain=false|EmoExpression::markable_35::Intensity=medium|EmoExpression::markable_35::Sarcasm=false|gender=fem|EmoExpression::markable_35::EmoExpression=True|num=sg|EmoExpression::markable_35::SubjectiveFact=false|EmoExpression::markable_35::Polarity=positive
322238634860355584	positive	Wenn man erst um eins ins Bett kommt ist das auch nicht wirklich ausschlafen ... %PosSmiley	wenn man erst um eins in Bett kommen sein die auch nicht wirklich ausschlafen ... %PosSmiley	KOUS PIS ADV APPR CARD APPRART NN VVFIN VAFIN PDS ADV PTKNEG ADJD VVINF $. ITJ	21/CP 21/SB 17/MO 22/MO 17/NK 21/MO 19/NK 27/MO 13/-- 22/SB 22/MO 22/NG 27/MO 22/OC 27/-- 17/MO	_ case=nom|*=True|num=sg _ _ _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg _ _ pos=True EmoExpression::markable_100500231::Intensity=medium|EmoExpression::markable_100500231::Polarity=positive|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::EmoExpression=True|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::Sarcasm=false _ EmoExpression::markable_36::EmoExpression=True|EmoExpression::markable_36::SubjectiveFact=false|EmoExpression::markable_36::Uncertain=false|EmoExpression::markable_36::Polarity=positive|EmoExpression::markable_36::Sarcasm=false|EmoExpression::markable_36::Intensity=medium
