347332298892529665 positive %PosSmiley für einen Informatiklehrer mit FDP - Parteibuch ist das Internet auch Neuland , seine HP hier : %Link Hoyerswerda FDP %PosSmiley für eine Informatiklehrer mit FDP - Parteibuch sein die Internet auch Neuland , sein HP hier : %Link Hoyerswerda FDP ITJ APPR ART NN APPR NE $( NN VAFIN ART NN ADV NE $, PPOSAT NE ADV $. XY NE NE 8/NK 8/MNR 4/NK 2/NK 4/MNR 5/NK 6/-- 9/SB 0/-- 11/NK 9/SB 13/MO 11/NK 13/-- 16/NK 19/NK 16/MNR 17/-- 11/MNR 21/PNC 19/NK EmoExpression::markable_2::Uncertain=false|EmoExpression::markable_2::Intensity=medium|EmoExpression::markable_2::Sarcasm=false|EmoExpression::markable_2::SubjectiveFact=false|EmoExpression::markable_2::Polarity=positive|EmoExpression::markable_2::EmoExpression=True _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=dat|gender=fem|num=sg _ case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
370642972217315328 positive Ist vielleicht Absicht ... SPD heisst jetzt UDE - heimliche Umbenennung %PosSmiley sein vielleicht Absicht ... SPD heißen jetzt Ude - heimlich Umbenennung %PosSmiley VAFIN ADV NN $. NE VVFIN ADV NE $( ADJA NN ITJ 21/-- 22/MO 22/PD 24/-- 6/SB 4/-- 6/MO 6/OA 8/-- 11/NK 8/PAR 11/NK pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|*=True|num=sg _ case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg EmoExpression::markable_3::Intensity=medium|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::EmoExpression=True|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::Sarcasm=false|EmoExpression::markable_3::Uncertain=false
373428117379223552 positive daher : ein strammer SPD - Soldat ist jedenfalls christiansoeder ff %PosSmiley scnr daher : eine stramm SPD - Soldat sein jedenfalls %User ff %PosSmiley scnr PAV $. ART ADJA NE $( NN VAFIN ADV NE NN ITJ ADJA 17/NK 17/-- 17/NK 17/NK 19/NK 17/-- 20/SB 12/-- 20/MO 23/PNC 20/SB 25/NK 23/NK _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_4::Uncertain=false|gender=masc|EmoExpression::markable_4::Sarcasm=false|EmoExpression::markable_4::SubjectiveFact=false|EmoExpression::markable_4::Polarity=positive|EmoExpression::markable_4::EmoExpression=True|num=sg|comp=True|EmoExpression::markable_4::Intensity=medium *=True|pos=True
375693078780456960	positive	Wenn alle Piraten ( inkl. mir ) so viele positive Schlagzeilen wie kattascha machen würden , wären wir ... oh je . %PosSmiley %Link ...	wenn alle Pirat ( inklusive ich ) so viele positiv Schlagzeile wie %User machen werden , sein wir ... oh je . %PosSmiley %Link ...	KOUS PIAT NN $( APPR PPER $( ADV PIAT ADJA NN KOKOM NE VVINF VAFIN $, VAFIN PPER $. ITJ ADV $. ITJ XY $.	34/CP 22/NK 34/SB 22/-- 33/MO 24/NK 25/-- 33/MO 30/NK 30/NK 33/OA 32/CM 30/CC 34/OC 36/MO 34/-- 19/-- 36/SB 37/-- 21/DM 19/-- 21/-- 24/NK 22/-- 24/--	_ case=nom|gender=neut|num=pl case=nom|gender=neut|num=pl _ _ case=dat|*=True|num=sg|pers=1 _ Target::markable_39::Anaphref=empty|Sentiment::markable_38::Polarity=positive|Sentiment::markable_38::Intensity=medium|Sentiment::markable_38::Sentiment=True|Target::markable_39::Target=True|Target::markable_39::Preferred=true|Sentiment::markable_38::Sarcasm=false case=acc|gender=masc|num=pl|Sentiment::markable_38::Sentiment=True|Target::markable_39::Target=True case=acc|Target::markable_39::Target=True|EmoExpression::markable_40::Polarity=positive|gender=masc|EmoExpression::markable_40::Intensity=medium|Sentiment::markable_38::Sentiment=True|pos=True|EmoExpression::markable_40::Sarcasm=false|num=pl|EmoExpression::markable_40::Uncertain=false|EmoExpression::markable_40::SubjectiveFact=false|EmoExpression::markable_40::EmoExpression=True case=acc|gender=masc|num=pl|Sentiment::markable_38::Sentiment=True|Target::markable_39::Target=True Sentiment::markable_38::Sentiment=True Sentiment::markable_38::Sentiment=True|pos=True _ pers=3|num=pl|tense=past|mood=subj _ pers=1|num=pl|tense=past|mood=subj case=nom|*=True|num=pl|pers=1 _ _ _ _ _ _ _
372975193083637760 positive Wir überlassen das jedenfalls auf keinen Fall der CDU %PosSmiley wir überlassen die jedenfalls auf keine Fall die CDU %PosSmiley PPER VVFIN PDS ADV APPR PIAT NN ART NE ITJ 27/SB 25/-- 27/OA 27/MO 27/MO 32/NK 30/NK 34/NK 32/AG 34/NK case=nom|*=True|num=pl|pers=1 _ case=acc|gender=neut|num=sg _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg EmoExpression::markable_43::Intensity=medium|EmoExpression::markable_43::Polarity=positive|EmoExpression::markable_43::Sarcasm=false|EmoExpression::markable_43::SubjectiveFact=false|EmoExpression::markable_43::Uncertain=false|EmoExpression::markable_43::EmoExpression=True
381743623022600192	positive	Kein Stress %PosSmiley Ich freue mich schon auf meinen ersten Wahlkampf in Hessen %PosSmiley	keine Stress %PosSmiley ich freuen ich schon auf mein erst Wahlkampf in Hessen %PosSmiley	PIAT NN ITJ PPER VVFIN PRF ADV APPR PPOSAT ADJA NN APPR NE ITJ	12/NK 14/RE 14/NK 15/SB 10/-- 15/OA 15/MO 15/OP 21/NK 21/NK 18/NK 21/MNR 22/NK 14/NK	case=acc|gender=neut|Negation::markable_46::EmoExpressionRef=emo-expression:markable_45|num=sg|Negation::markable_46::Negation=True case=nom|EmoExpression::markable_45::Intensity=medium|EmoExpression::markable_45::EmoExpression=True|gender=fem|EmoExpression::markable_45::Polarity=negative|EmoExpression::markable_45::Sarcasm=false|EmoExpression::markable_45::SubjectiveFact=false|num=sg|EmoExpression::markable_45::Uncertain=false case=nom|EmoExpression::markable_44::Intensity=medium|EmoExpression::markable_44::SubjectiveFact=false|gender=fem|EmoExpression::markable_44::Polarity=positive|EmoExpression::markable_44::Uncertain=false|num=sg|EmoExpression::markable_44::Sarcasm=false|EmoExpression::markable_44::EmoExpression=True case=nom|Sentiment::markable_47::Polarity=positive|*=True|Sentiment::markable_47::Sentiment=True|Source::markable_48::Source=True|pers=1|Sentiment::markable_47::Sarcasm=false|num=sg|Sentiment::markable_47::Intensity=medium|Source::markable_48::Anaphref=empty EmoExpression::markable_49::Polarity=positive|EmoExpression::markable_49::Sarcasm=false|mood=ind|EmoExpression::markable_49::SubjectiveFact=false|Sentiment::markable_47::Sentiment=True|pers=1|num=sg|tense=pres|EmoExpression::markable_49::EmoExpression=True|EmoExpression::markable_49::Uncertain=false|EmoExpression::markable_49::Intensity=medium case=acc|pers=1|num=sg|EmoExpression::markable_49::EmoExpression=True|Sentiment::markable_47::Sentiment=True Sentiment::markable_47::Sentiment=True Sentiment::markable_47::Sentiment=True case=acc|num=sg|Target::markable_50::Preferred=true|Target::markable_50::Target=True|gender=masc|Target::markable_50::Anaphref=empty|Sentiment::markable_47::Sentiment=True case=acc|num=sg|Target::markable_50::Target=True|gender=masc|pos=True|Sentiment::markable_47::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_47::Sentiment=True|Target::markable_50::Target=True Target::markable_50::Target=True|Sentiment::markable_47::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_47::Sentiment=True|Target::markable_50::Target=True EmoExpression::markable_51::Intensity=medium|EmoExpression::markable_51::Sarcasm=false|EmoExpression::markable_51::Uncertain=false|EmoExpression::markable_51::Polarity=positive|EmoExpression::markable_51::EmoExpression=True|Sentiment::markable_47::Sentiment=True|EmoExpression::markable_51::SubjectiveFact=false
374602792670748672	positive	ahh ein grüner %PosSmiley warum zb sind die grünen als einzige gg alle 5 volksentscheide ?	ahh eine grün %PosSmiley warum zb sein die grün als einzig gg alle 5 Volksentscheid ?	VVFIN ART ADJA ITJ PWAV ADJD VAFIN ART ADJA KON ADJA NE PIAT CARD NN $.	20/MO 17/NK 15/SB 20/DM 20/MO 21/PD 14/-- 29/NK 29/NK 23/CD 24/CJ 29/PNC 29/NK 29/NK 21/SB 29/--	_ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|EmoExpression::markable_52::EmoExpression=True|EmoExpression::markable_52::Uncertain=false|EmoExpression::markable_52::Intensity=medium|gender=masc|EmoExpression::markable_52::Polarity=positive|EmoExpression::markable_52::Sarcasm=false|num=sg|EmoExpression::markable_52::SubjectiveFact=false Sentiment::markable_53::Sentiment=True|Sentiment::markable_53::Sarcasm=false|Sentiment::markable_53::Intensity=medium|Sentiment::markable_53::Polarity=positive Sentiment::markable_53::Sentiment=True pers=3|Sentiment::markable_53::Sentiment=True|num=pl|tense=pres|mood=ind case=nom|num=pl|Source::markable_54::Anaphref=empty|gender=masc|Sentiment::markable_53::Sentiment=True|Source::markable_54::Source=True case=nom|num=pl|Source::markable_54::Source=True|gender=masc|Sentiment::markable_53::Sentiment=True|pos=True Sentiment::markable_53::Sentiment=True case=nom|gender=masc|Sentiment::markable_53::Sentiment=True|num=sg|pos=True case=nom|EmoExpression::markable_55::EmoExpression=True|Sentiment::markable_53::Sentiment=True|gender=masc|EmoExpression::markable_55::SubjectiveFact=false|EmoExpression::markable_55::Polarity=negative|num=sg|EmoExpression::markable_55::Intensity=medium|EmoExpression::markable_55::Uncertain=false|EmoExpression::markable_55::Sarcasm=false case=acc|num=pl|Target::markable_56::Preferred=true|gender=neut|Target::markable_56::Target=True|Sentiment::markable_53::Sentiment=True|Target::markable_56::Anaphref=empty Target::markable_56::Target=True|Sentiment::markable_53::Sentiment=True case=acc|gender=masc|Target::markable_56::Target=True|num=pl|Sentiment::markable_53::Sentiment=True Sentiment::markable_53::Sentiment=True
373171184717660160 positive pah , ich habe exact 90,6 % für piraten und für linke zugleich - musst du erstmal hinkriegen das zusammenzuklicken %PosSmiley pah , ich haben exact @card@ % für Pirat und für links zugleich - müssen du erstmal hinkriegen die zusammenzuklicken %PosSmiley NE $, PPER VAFIN NE CARD NN APPR NN KON APPR ADJA ADV $( VMFIN PPER ADV VVFIN ART ADJA ITJ 34/SB 17/-- 20/SB 17/RC 20/SB 23/NK 20/OA 23/MNR 24/NK 20/CD 31/MO 27/NK 27/MO 29/-- 26/CJ 31/SB 31/MO 16/-- 36/NK 34/OA 36/NK _ _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg _ gender=neut|*=True _ case=acc|gender=masc|num=sg _ _ case=acc|gender=masc|num=pl|pos=True _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 _ pers=3|num=pl|tense=past|mood=ind case=acc|gender=neut|num=sg _ EmoExpression::markable_57::Uncertain=false|EmoExpression::markable_57::Intensity=medium|EmoExpression::markable_57::Sarcasm=false|EmoExpression::markable_57::SubjectiveFact=false|EmoExpression::markable_57::EmoExpression=True|EmoExpression::markable_57::Polarity=positive
357492954396504069 positive Unser TV - Spot zur Bundestagswahl ist online . Bitte retweeten %PosSmiley %Link linke + btw13 unser TV - Spot zu Bundestagswahl sein online . bitte retweeten %PosSmiley %Link links + btw13 PPOSAT NE $( NN APPRART NN VAFIN NE $. PTKANT NN ITJ XY ADJA KON ADJA 25/NK 25/AG 23/-- 28/SB 25/MNR 26/NK 21/-- 28/SB 29/-- 11/NK 9/-- 14/NK 9/-- 11/NK 14/CD 15/CJ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg _ _ pers=3|num=pl|tense=past|mood=ind case=nom|EmoExpression::markable_58::Polarity=positive|EmoExpression::markable_58::Uncertain=false|*=True|pers=3|EmoExpression::markable_58::Sarcasm=false|EmoExpression::markable_58::SubjectiveFact=false|num=pl|EmoExpression::markable_58::Intensity=medium|EmoExpression::markable_58::EmoExpression=True _ case=acc|gender=masc|num=pl|pos=True _ case=acc|gender=masc|num=pl|pos=True
381107369519767552 positive Früher hatten die Wähler als Entscheidungshilfe die Wahlempfehlung der FTD - Redaktion . Heute muss es ohne diese Fachleute gehen . %PosSmiley früher haben die Wähler als Entscheidungshilfe die Wahlempfehlung die FTD - Redaktion . heute müssen es ohne dies Fachleute gehen . %PosSmiley ADV VAFIN ART NN KOKOM NN ART NN ART NN $( NN $. ADV VMFIN PPER APPR PDAT NN VVINF $. ITJ 18/MO 16/-- 20/NK 18/SB 22/CM 20/CC 24/NK 22/APP 26/NK 24/AG 26/-- 24/APP 28/-- 15/MO 13/-- 15/SB 20/MO 19/NK 17/NK 15/OC 20/-- 21/NK comp=True pers=3|num=pl|tense=past|mood=ind case=nom|*=True|num=pl case=acc|gender=masc|num=pl _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=acc|gender=fem|num=sg _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ EmoExpression::markable_59::Polarity=positive|EmoExpression::markable_59::Intensity=medium|EmoExpression::markable_59::SubjectiveFact=false|EmoExpression::markable_59::EmoExpression=True|EmoExpression::markable_59::Sarcasm=false|EmoExpression::markable_59::Uncertain=false
381871237275713537 positive Funfact für die Stadt Nürtingen im WK262 Erststimmen fdp - 458  Piraten 480  %PosSmiley Funfact für die Stadt Nürtingen in WK262 Erststimme fdp - @card@ Pirat @card@ %PosSmiley NN APPR ART NN NE APPRART NN NN NN $( CARD NN CARD ITJ 22/-- 23/MNR 26/NK 24/NK 26/NK 26/MNR 28/NK 23/CJ 30/CJ 31/-- 34/NK 31/APP 34/NK 34/NK case=nom|gender=neut|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|gender=neut|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=fem|num=pl case=nom|gender=fem|num=pl _ _ case=nom|gender=fem|num=pl _ EmoExpression::markable_60::Polarity=positive|EmoExpression::markable_60::Intensity=medium|EmoExpression::markable_60::SubjectiveFact=false|EmoExpression::markable_60::EmoExpression=True|EmoExpression::markable_60::Sarcasm=false|EmoExpression::markable_60::Uncertain=false
361752694400098304	mixed	Ein schöner Brief an einen alterstarrsinnigen Ex - Grünen ( ex ? - ) Sozialdemokraten ...	eine schön Brief an eine alterstarrsinnigen Ex - Grüne ( ex ? - ) Sozialdemokrat ...	ART ADJA NN APPR ART ADJA NN $( NN $( FM $. $( $( NN $.	17/NK 17/NK 14/-- 17/MNR 21/NK 21/NK 18/NK 21/-- 25/PNC 23/-- 17/CJ 25/-- 15/-- 13/-- 12/-- 15/--	case=nom|Sentiment::markable_61::Sentiment=True|Sentiment::markable_61::Polarity=positive|gender=masc|Sentiment::markable_61::Intensity=medium|Target::markable_62::Target=True|num=sg|Target::markable_62::Preferred=true|Target::markable_62::Anaphref=empty|Sentiment::markable_61::Sarcasm=false case=nom|Sentiment::markable_61::Sentiment=True|EmoExpression::markable_63::EmoExpression=True|gender=masc|EmoExpression::markable_63::Uncertain=false|EmoExpression::markable_63::Intensity=medium|pos=True|EmoExpression::markable_63::Sarcasm=false|EmoExpression::markable_63::Polarity=positive|num=sg|Target::markable_62::Target=True|EmoExpression::markable_63::SubjectiveFact=false case=nom|gender=masc|Sentiment::markable_61::Sentiment=True|num=sg|Target::markable_62::Target=True _ case=acc|Target::markable_65::Anaphref=empty|Target::markable_65::Preferred=true|gender=masc|Sentiment::markable_64::Polarity=negative|num=sg|Sentiment::markable_64::Intensity=medium|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True|Sentiment::markable_64::Sarcasm=false case=acc|EmoExpression::markable_66::EmoExpression=True|gender=masc|Target::markable_65::Target=True|pos=True|Sentiment::markable_64::Sentiment=True|num=sg|EmoExpression::markable_66::Polarity=negative|EmoExpression::markable_66::Uncertain=false|EmoExpression::markable_66::Intensity=medium|EmoExpression::markable_66::Sarcasm=false|EmoExpression::markable_66::SubjectiveFact=false case=acc|gender=masc|num=sg|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True case=dat|*=True|num=pl|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True case=nom|gender=masc|num=pl|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True _
379643351659601920	positive	vielen dank an die piraten in stuttgart ost die gerade die strassen wieder ein bischen bunter machen %PosSmiley	viele dank an die Pirat in Stuttgart ost die gerade die strassen wieder eine bischen bunt machen %PosSmiley	PIAT APPR APPR ART NN APPR NE VVFIN PDS ADV ART ADJA ADV ART ADJA ADJA VVFIN ITJ	18/NK 24/MO 18/NK 21/NK 19/NK 21/MNR 22/NK 16/-- 24/SB 24/MO 28/NK 24/OA 33/MO 32/NK 32/NK 33/MO 24/OC 33/DM	case=dat|Sentiment::markable_67::Sentiment=True|Intensifier::markable_69::Intensifier=True|gender=masc|Sentiment::markable_67::Sarcasm=false|Sentiment::markable_67::Polarity=positive|num=pl|Intensifier::markable_69::Degree=medium|Sentiment::markable_67::Intensity=medium|Intensifier::markable_69::EmoExpressionRef=emo-expression:markable_68 Sentiment::markable_67::Sentiment=True|EmoExpression::markable_68::Sarcasm=false|EmoExpression::markable_68::Uncertain=false|EmoExpression::markable_68::Intensity=medium|EmoExpression::markable_68::Polarity=positive|EmoExpression::markable_68::EmoExpression=True|EmoExpression::markable_68::SubjectiveFact=false Sentiment::markable_67::Sentiment=True case=acc|Sentiment::markable_67::Sentiment=True|Target::markable_70::Target=True|num=pl|Target::markable_70::Anaphref=empty|gender=fem|Target::markable_70::Preferred=true case=acc|gender=fem|Target::markable_70::Target=True|num=pl|Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_67::Sentiment=True pers=3|Sentiment::markable_67::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_67::Sentiment=True case=nom|gender=fem|num=sg|pos=True|Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True|*=True case=acc|gender=neut|num=pl|pos=True|Sentiment::markable_67::Sentiment=True case=gen|Sentiment::markable_67::Sentiment=True|EmoExpression::markable_71::Intensity=medium|EmoExpression::markable_71::SubjectiveFact=false|gender=fem|pos=True|EmoExpression::markable_71::Polarity=positive|EmoExpression::markable_71::Uncertain=false|num=pl|EmoExpression::markable_71::Sarcasm=false|EmoExpression::markable_71::EmoExpression=True pers=3|Sentiment::markable_67::Sentiment=True|num=pl|tense=pres|mood=ind Sentiment::markable_67::Sentiment=True|EmoExpression::markable_72::EmoExpression=True|EmoExpression::markable_72::SubjectiveFact=false|EmoExpression::markable_72::Uncertain=false|EmoExpression::markable_72::Polarity=positive|EmoExpression::markable_72::Sarcasm=false|EmoExpression::markable_72::Intensity=medium
381702198453080064	neutral	Auffällig im BTW13 - Wahllokal war , dass drei von vier jungen Männern grüne Hoodies getragen haben , mich eingeschlossen . Fhain eben . %PosSmiley	auffällig in BTW13 - Wahllokal sein , dass drei von vier jung Mann grün Hoodies tragen haben , ich eingeschlossen . Fhain eben . %PosSmiley	ADJD APPRART NN $( NN VAFIN $, KOUS CARD APPR CARD ADJA NN ADJA NN VVPP VAFIN $, PRF ADJD $. NN ADV $. ITJ	24/MO 24/MO 20/NK 21/-- 24/PD 18/-- 24/-- 35/CP 33/NK 34/SBP 31/NK 31/NK 28/NK 33/NK 35/SB 35/OC 24/CJ 35/-- 38/DA 35/CJ 38/-- 21/-- 22/MO 23/-- 24/NK	pos=True case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind _ _ _ _ _ case=dat|gender=masc|num=pl|pos=True case=dat|gender=masc|num=pl case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl _ pers=3|num=pl|tense=pres|mood=ind _ case=acc|*=True|num=sg|pers=1 _ _ case=nom|gender=masc|num=sg _ _ _
368427270597140481	positive	Video : " Nein zum Überwachungsstaat ! " - Demo in Erkelenz vom 14 %PosSmiley . 13  mit pirat_mel , mir u. v. a. %PosSmiley %Link ...	Video : " nein zu Überwachungsstaat ! " - Demo in Erkelenz von 14 %PosSmiley . @card@ mit %User , ich um von a. %PosSmiley %Link ...	NN $. $( PTKANT APPRART NN $. $( $( NN APPR NN APPRART CARD ITJ $. CARD APPR NE $, PPER APPR APPRART ADJA ITJ XY $.	25/-- 26/-- 27/-- 26/DM 26/MO 30/NK 31/-- 32/-- 10/-- 8/-- 10/MNR 11/NK 12/MNR 15/NK 13/NK 14/-- 26/PNC 17/MNR 18/NK 19/-- 26/SB 23/AC 21/MNR 23/NK 21/NK 16/-- 26/--	case=nom|gender=neut|num=sg _ _ EmoExpression::markable_75::EmoExpression=True|Sentiment::markable_73::Sentiment=True|Sentiment::markable_73::Sarcasm=false|Sentiment::markable_73::Polarity=positive|Sentiment::markable_73::Intensity=medium|EmoExpression::markable_75::Sarcasm=false|EmoExpression::markable_75::Uncertain=false|EmoExpression::markable_75::Intensity=medium|EmoExpression::markable_75::SubjectiveFact=false|EmoExpression::markable_75::Polarity=negative case=dat|gender=masc|num=sg|Sentiment::markable_73::Sentiment=True case=dat|num=sg|Sentiment::markable_73::Sentiment=True|Target::markable_74::Target=True|gender=masc|Target::markable_74::Anaphref=empty|Target::markable_74::Preferred=true Sentiment::markable_73::Sentiment=True _ _ case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=neut|num=sg _ _ _ case=dat|gender=neut|num=sg _ case=dat|*=True|num=sg|pers=1 _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=dat|EmoExpression::markable_76::Intensity=medium|gender=masc|EmoExpression::markable_76::SubjectiveFact=false|EmoExpression::markable_76::Uncertain=false|EmoExpression::markable_76::EmoExpression=True|num=sg|EmoExpression::markable_76::Polarity=positive|EmoExpression::markable_76::Sarcasm=false case=dat|gender=masc|num=sg _
374085147491958784	positive	Mehr davon 30000 Piraten Boomel DAS geht runter wie Öl . Vielen Dank an alle piraten + ... Es wird %PosSmiley btw13 ...	mehr davon 30000 Pirat %User DAS gehen runter wie Öl . viele Dank an alle piraten + ... es werden %PosSmiley btw13 ...	ADV PAV CARD NN NE NE VVFIN ADV KOKOM NN $. PIAT NN APPR PIAT VVFIN KON $. PPER VAFIN ITJ ADJD $.	31/MO 31/NK 31/NK 34/SB 33/PNC 31/NK 27/-- 34/MO 37/CM 34/MO 37/-- 13/NK 16/SB 16/MO 14/NK 11/-- 16/CD 17/CJ 20/SB 18/-- 22/DM 20/PD 22/--	_ _ _ case=acc|gender=masc|num=pl case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|gender=neut|num=sg _ case=nom|Sentiment::markable_78::Polarity=positive|Intensifier::markable_80::Intensifier=True|gender=masc|Intensifier::markable_80::EmoExpressionRef=emo-expression:markable_79|Sentiment::markable_78::Intensity=medium|Intensifier::markable_80::Degree=medium|Sentiment::markable_78::Sentiment=True|num=sg|Sentiment::markable_78::Sarcasm=false case=nom|EmoExpression::markable_79::Polarity=positive|gender=masc|EmoExpression::markable_79::Intensity=medium|EmoExpression::markable_79::Sarcasm=false|EmoExpression::markable_79::SubjectiveFact=false|Sentiment::markable_78::Sentiment=True|num=sg|EmoExpression::markable_79::Uncertain=false|EmoExpression::markable_79::EmoExpression=True Sentiment::markable_78::Sentiment=True case=acc|Sentiment::markable_78::Sentiment=True|num=pl|Target::markable_81::Preferred=true|gender=neut|Target::markable_81::Target=True|Target::markable_81::Anaphref=empty pers=3|Sentiment::markable_78::Sentiment=True|num=pl|tense=past|mood=ind|Target::markable_81::Target=True Sentiment::markable_78::Sentiment=True _ case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_77::Sarcasm=false|EmoExpression::markable_77::Uncertain=false|EmoExpression::markable_77::Intensity=medium|EmoExpression::markable_77::Polarity=positive|EmoExpression::markable_77::EmoExpression=True|EmoExpression::markable_77::SubjectiveFact=false pos=True _
377878240427122688	neutral	Ich bin wohl doch eine linke Socke , da habt ihre es %PosSmiley Piraten	ich sein wohl doch eine links Socke , da haben ihr es %PosSmiley Pirat	PPER VAFIN ADV ADV ART ADJA NN $, ADV VAFIN PPOSAT PPER ITJ NN	25/SB 23/-- 25/MO 25/MO 30/NK 30/NK 25/PD 30/-- 33/MO 25/MO 37/NK 33/SB 37/NK 33/OA	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ case=acc|gender=fem|num=sg case=acc|EmoExpression::markable_10409793::Intensity=medium|gender=fem|EmoExpression::markable_10409793::SubjectiveFact=false|pos=True|EmoExpression::markable_10409793::EmoExpression=True|EmoExpression::markable_10409793::Polarity=negative|num=sg|EmoExpression::markable_10409793::Uncertain=false|EmoExpression::markable_10409793::Sarcasm=true case=acc|gender=fem|num=sg|EmoExpression::markable_10409793::EmoExpression=True _ _ pers=2|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=pl case=nom|gender=neut|num=sg|pers=3 case=acc|EmoExpression::markable_82::Uncertain=false|gender=fem|EmoExpression::markable_82::Sarcasm=false|pos=True|EmoExpression::markable_82::EmoExpression=True|num=pl|EmoExpression::markable_82::Intensity=medium|EmoExpression::markable_82::SubjectiveFact=false|EmoExpression::markable_82::Polarity=positive case=acc|gender=fem|num=pl
